open_time,open,high,low,close,volume,close_time,quote_volume,n_trades,taker_buy_base,taker_buy_quote,_ignore
1751788800000,2517.85000000,2518.44000000,2513.07000000,2513.45000000,1747.94610000,1751789699999,4396984.52570900,9651,574.43880000,1445052.84461300,0
1751789700000,2513.45000000,2513.70000000,2509.18000000,2509.83000000,4421.32080000,1751790599999,11101662.41607000,10950,696.95470000,1749927.53042600,0
1751790600000,2509.83000000,2513.65000000,2509.41000000,2513.06000000,1268.24690000,1751791499999,3186405.54433500,6421,722.37320000,1814768.75800600,0
1751791500000,2513.07000000,2516.24000000,2512.45000000,2513.21000000,1289.46930000,1751792399999,3242639.72187000,5481,800.41160000,2012885.14929700,0
1751792400000,2513.21000000,2515.60000000,2511.99000000,2515.20000000,943.74020000,1751793299999,2372516.51756200,5387,635.22530000,1596991.72236100,0
1751793300000,2515.20000000,2515.20000000,2513.06000000,2514.91000000,538.45760000,1751794199999,1353882.23258400,4237,238.11120000,598648.76063300,0
1751794200000,2514.91000000,2517.85000000,2514.72000000,2514.76000000,1733.19570000,1751795099999,4359993.99946200,5876,921.11530000,2317109.31337800,0
1751795100000,2514.76000000,2514.76000000,2506.75000000,2507.29000000,2521.91250000,1751795999999,6327540.06124700,13946,902.48380000,2264204.84455900,0
1751796000000,2507.30000000,2508.41000000,2503.50000000,2508.10000000,2791.13140000,1751796899999,6994995.42576000,12065,1308.39020000,3279001.15069300,0
1751796900000,2508.10000000,2510.29000000,2505.95000000,2510.29000000,1385.84570000,1751797799999,3476485.76338600,6332,783.17370000,1964525.74044300,0
1751797800000,2510.28000000,2513.95000000,2510.10000000,2512.37000000,1015.57750000,1751798699999,2551333.11847000,7794,523.93310000,1316118.23111000,0
1751798700000,2512.36000000,2512.36000000,2508.32000000,2508.32000000,599.18270000,1751799599999,1504031.17472600,6054,215.34400000,540526.85163700,0
1751799600000,2508.33000000,2511.26000000,2507.55000000,2509.57000000,823.70320000,1751800499999,2067096.18806200,6018,497.73580000,1249145.21635200,0
1751800500000,2509.58000000,2512.43000000,2509.57000000,2512.25000000,644.57150000,1751801399999,1618459.33121800,5389,476.46540000,1196315.15900100,0
1751801400000,2512.26000000,2514.22000000,2511.58000000,2513.03000000,1512.70000000,1751802299999,3801247.67782300,4650,1109.35360000,2787760.72867100,0
1751802300000,2513.04000000,2516.47000000,2512.73000000,2516.14000000,1698.42550000,1751803199999,4270125.07763600,5961,1027.55210000,2583382.24588900,0
1751803200000,2516.14000000,2516.15000000,2513.05000000,2513.94000000,956.70200000,1751804099999,2405822.58378700,5202,255.02960000,641279.48285500,0
1751804100000,2513.95000000,2513.96000000,2511.94000000,2513.01000000,943.17280000,1751804999999,2370046.47280700,4524,352.79220000,886464.91772900,0
1751805000000,2513.00000000,2521.53000000,2513.00000000,2518.87000000,2603.23650000,1751805899999,6555828.78443900,12325,1475.78210000,3716386.13339800,0
1751805900000,2518.88000000,2521.00000000,2518.62000000,2520.26000000,1948.98440000,1751806799999,4910844.45090900,9384,743.84310000,1874320.89949000,0
1751806800000,2520.26000000,2520.70000000,2517.35000000,2519.49000000,1393.01280000,1751807699999,3508935.36038300,7611,844.38780000,2126946.49293300,0
1751807700000,2519.49000000,2538.80000000,2518.37000000,2534.90000000,6812.16420000,1751808599999,17215954.44970500,27327,4439.39920000,11219325.12568300,0
1751808600000,2534.89000000,2545.22000000,2533.88000000,2542.17000000,8839.89270000,1751809499999,22461626.79172300,53240,4100.91390000,10419592.75394300,0
1751809500000,2542.18000000,2570.00000000,2542.17000000,2558.32000000,20088.00810000,1751810399999,51363664.40416200,77845,11164.98620000,28541887.60615000,0
1751810400000,2558.32000000,2563.61000000,2553.93000000,2554.57000000,7212.90210000,1751811299999,18458930.80730500,32158,3316.57040000,8488424.61315500,0
1751811300000,2554.57000000,2560.50000000,2553.53000000,2558.05000000,4495.60200000,1751812199999,11496004.89106400,21376,2139.11000000,5470332.80692400,0
1751812200000,2558.06000000,2567.50000000,2547.11000000,2552.94000000,8761.76730000,1751813099999,22397951.23680800,41048,4382.18490000,11202787.59691700,0
1751813100000,2552.95000000,2561.28000000,2549.99000000,2559.40000000,6984.94960000,1751813999999,17861289.29233400,25281,3638.76580000,9306151.92951400,0
1751814000000,2559.41000000,2561.62000000,2556.53000000,2559.06000000,3445.34130000,1751814899999,8816409.65115500,15579,1464.15450000,3746887.60910700,0
1751814900000,2559.06000000,2560.50000000,2554.78000000,2558.94000000,1640.97020000,1751815799999,4197606.32317200,14247,816.84310000,2089628.32932800,0
1751815800000,2558.94000000,2561.62000000,2548.71000000,2552.13000000,2886.90760000,1751816699999,7376192.99925500,18327,1241.59640000,3172275.00357400,0
1751816700000,2552.13000000,2558.72000000,2550.08000000,2558.72000000,1724.80410000,1751817599999,4406365.88929300,11105,1089.15350000,2782568.19522900,0
1751817600000,2558.71000000,2560.81000000,2550.00000000,2551.28000000,3986.78230000,1751818499999,10185788.50009400,17477,1926.57660000,4921654.19108400,0
1751818500000,2551.29000000,2554.53000000,2550.50000000,2551.62000000,1651.10080000,1751819399999,4214804.59228000,9294,1011.49760000,2582021.63557100,0
1751819400000,2551.61000000,2552.28000000,2542.68000000,2546.81000000,4091.88690000,1751820299999,10417821.35266400,20081,1776.76670000,4523620.15048400,0
1751820300000,2546.82000000,2554.78000000,2544.18000000,2552.14000000,2343.62150000,1751821199999,5974193.29392900,13537,1663.03360000,4238786.68425900,0
1751821200000,2552.13000000,2552.49000000,2544.84000000,2545.99000000,2663.74520000,1751822099999,6785616.63007100,13054,1429.07230000,3640191.43080600,0
1751822100000,2545.99000000,2552.50000000,2543.78000000,2551.61000000,3777.59070000,1751822999999,9624621.91265500,15790,2058.79520000,5245435.64523600,0
1751823000000,2551.61000000,2552.50000000,2548.12000000,2550.01000000,2204.13500000,1751823899999,5620483.00810400,11619,1182.31750000,3014483.21439500,0
1751823900000,2550.02000000,2551.35000000,2546.62000000,2547.40000000,2086.48100000,1751824799999,5318437.57244400,9086,928.55600000,2366640.32999200,0
1751824800000,2547.39000000,2547.48000000,2542.99000000,2545.51000000,1677.69280000,1751825699999,4270633.51381300,10295,911.93900000,2321291.56453000,0
1751825700000,2545.50000000,2545.51000000,2535.00000000,2536.42000000,5019.24180000,1751826599999,12740946.38823100,18199,1315.86430000,3340480.61736200,0
1751826600000,2536.42000000,2538.18000000,2527.74000000,2528.37000000,4095.28160000,1751827499999,10373033.99087000,21282,1932.44150000,4895887.82943700,0
1751827500000,2528.37000000,2532.16000000,2523.33000000,2532.02000000,4537.52890000,1751828399999,11471292.63356100,24430,2691.11810000,6804019.19119900,0
1751828400000,2532.03000000,2538.58000000,2531.14000000,2536.98000000,3488.05010000,1751829299999,8844037.58833700,16444,2187.95210000,5547074.47163600,0
1751829300000,2536.98000000,2537.70000000,2535.06000000,2536.70000000,1976.36260000,1751830199999,5012468.53555500,10047,1274.88650000,3233269.75697500,0
1751830200000,2536.71000000,2538.10000000,2531.90000000,2535.49000000,1420.87530000,1751831099999,3601801.57701000,13385,848.40260000,2150810.38092100,0
1751831100000,2535.50000000,2541.90000000,2534.35000000,2541.06000000,1425.85740000,1751831999999,3619945.18157900,9035,851.21260000,2161630.78071300,0
1751832000000,2541.05000000,2548.92000000,2540.06000000,2547.51000000,2951.26790000,1751832899999,7510286.67661500,14870,2187.11010000,5565057.41657600,0
1751832900000,2547.51000000,2547.96000000,2545.00000000,2545.87000000,1746.47310000,1751833799999,4447783.02357700,10219,506.62390000,1290141.38348800,0
1751833800000,2545.88000000,2549.72000000,2544.73000000,2548.49000000,551.06400000,1751834699999,1403905.08645900,7398,315.14400000,802934.63304100,0
1751834700000,2548.50000000,2551.25000000,2545.25000000,2545.49000000,944.51890000,1751835599999,2406081.76058400,9345,385.49770000,981931.18578700,0
1751835600000,2545.49000000,2553.50000000,2545.24000000,2553.14000000,1461.26220000,1751836499999,3726612.62997200,8982,1010.36880000,2577193.27434100,0
1751836500000,2553.15000000,2569.99000000,2551.59000000,2565.31000000,3872.21520000,1751837399999,9913248.32915500,23962,2340.67960000,5993165.22815700,0
1751837400000,2565.30000000,2602.38000000,2565.30000000,2596.03000000,26547.29700000,1751838299999,68786022.93548300,129812,15051.74970000,38981774.23193100,0
1751838300000,2596.02000000,2598.49000000,2582.81000000,2587.69000000,8840.98110000,1751839199999,22888245.91824700,48075,3717.08700000,9618715.30833200,0
1751839200000,2587.70000000,2605.00000000,2587.70000000,2596.07000000,10953.13820000,1751840099999,28453708.16661100,57684,5840.16160000,15171059.69745900,0
1751840100000,2596.07000000,2599.56000000,2593.38000000,2598.81000000,4851.69740000,1751840999999,12602354.90583700,21460,2155.16200000,5598350.77617100,0
1751841000000,2598.83000000,2598.99000000,2586.50000000,2587.55000000,5015.99080000,1751841899999,12994709.81698500,22707,1901.71860000,4924454.70402600,0
1751841900000,2587.55000000,2588.50000000,2580.19000000,2582.31000000,3056.72400000,1751842799999,7899274.57466400,16946,1407.86600000,3637925.08414100,0
1751842800000,2582.32000000,2582.92000000,2566.37000000,2573.00000000,7007.33440000,1751843699999,18024816.28595700,31181,3412.55650000,8774876.51872400,0
1751843700000,2572.99000000,2573.49000000,2563.84000000,2564.87000000,2959.00430000,1751844599999,7598206.93596800,20659,1336.10130000,3430587.51787800,0
1751844600000,2564.87000000,2571.50000000,2562.27000000,2571.12000000,2654.18230000,1751845499999,6812246.15468700,15880,1928.17980000,4949157.41765800,0
1751845500000,2571.11000000,2572.99000000,2569.21000000,2570.35000000,2463.14700000,1751846399999,6332396.55920000,11677,1720.84400000,4423910.54415200,0
1751846400000,2570.35000000,2574.79000000,2566.66000000,2573.27000000,4368.75380000,1751847299999,11230592.22372800,20859,1982.27280000,5096326.64430500,0
1751847300000,2573.27000000,2574.06000000,2561.21000000,2564.28000000,2458.60290000,1751848199999,6308606.00826900,20563,899.84670000,2309353.86996900,0
1751848200000,2564.28000000,2566.08000000,2555.20000000,2559.81000000,3978.92180000,1751849099999,10185036.29961500,29648,1540.82530000,3944328.43555200,0
1751849100000,2559.81000000,2563.49000000,2559.55000000,2561.42000000,1503.28150000,1751849999999,3850636.12955800,12135,858.85680000,2200001.63561400,0
1751850000000,2561.42000000,2563.08000000,2553.02000000,2555.49000000,2234.60060000,1751850899999,5711528.07499700,20779,1026.90020000,2624430.07866300,0
1751850900000,2555.49000000,2562.00000000,2550.46000000,2560.82000000,3114.44440000,1751851799999,7965953.25660900,25220,1820.86530000,4657749.60644700,0
1751851800000,2560.81000000,2565.70000000,2560.69000000,2562.37000000,1944.56260000,1751852699999,4985074.85963200,14504,1063.19550000,2725567.08667000,0
1751852700000,2562.38000000,2564.57000000,2561.37000000,2563.31000000,1020.74400000,1751853599999,2616092.78227200,9071,530.25180000,1358977.05118700,0
1751853600000,2563.30000000,2578.24000000,2563.30000000,2576.36000000,5039.35350000,1751854499999,12964807.09382000,24329,2601.05570000,6690123.41575400,0
1751854500000,2576.36000000,2584.00000000,2575.34000000,2579.04000000,3959.11230000,1751855399999,10215313.70443900,22772,2095.46690000,5406328.62755500,0
1751855400000,2579.04000000,2581.64000000,2572.40000000,2581.46000000,3648.23110000,1751856299999,9396266.94118100,17906,2004.21590000,5162284.32010900,0
1751856300000,2581.46000000,2581.84000000,2575.30000000,2576.34000000,2000.40040000,1751857199999,5158462.29627000,10619,948.60180000,2446577.52201100,0
1751857200000,2576.34000000,2578.44000000,2574.60000000,2574.61000000,1414.39200000,1751858099999,3644302.87768200,11591,680.08440000,1752481.30840500,0
1751858100000,2574.60000000,2590.57000000,2574.46000000,2586.48000000,3164.73270000,1751858999999,8174772.59000800,22040,1829.14510000,4724837.97758300,0
1751859000000,2586.47000000,2586.94000000,2579.32000000,2580.36000000,1823.23920000,1751859899999,4710267.86466800,17807,972.43900000,2512628.87175000,0
1751859900000,2580.37000000,2580.62000000,2575.61000000,2577.42000000,1777.30730000,1751860799999,4582097.80258700,11594,1081.27350000,2787816.25777600,0
1751860800000,2577.41000000,2580.64000000,2572.97000000,2575.09000000,3678.21380000,1751861699999,9476932.14141300,15344,2130.28610000,5488542.56065000,0
1751861700000,2575.10000000,2580.01000000,2573.22000000,2575.35000000,2651.63580000,1751862599999,6830572.17262800,12488,1498.18090000,3859004.67453700,0
1751862600000,2575.35000000,2575.74000000,2570.16000000,2571.14000000,1434.74470000,1751863499999,3692588.77865500,9286,457.35070000,1177021.73677900,0
1751863500000,2571.15000000,2574.45000000,2570.19000000,2573.43000000,886.90370000,1751864399999,2281743.00143800,6322,351.47340000,904206.09980900,0
1751864400000,2573.44000000,2577.90000000,2572.85000000,2575.88000000,1533.05250000,1751865299999,3948757.36191400,10176,883.00190000,2274316.36544600,0
1751865300000,2575.89000000,2577.00000000,2572.20000000,2572.70000000,1487.76770000,1751866199999,3829937.17648300,9690,524.19290000,1349614.18343300,0
1751866200000,2572.70000000,2574.83000000,2569.21000000,2573.70000000,1807.06110000,1751867099999,4647731.47619800,9138,939.25050000,2415556.66007200,0
1751867100000,2573.70000000,2573.70000000,2566.36000000,2569.49000000,1813.57990000,1751867999999,4659216.42710500,8268,1043.07090000,2679273.93567900,0
1751868000000,2569.49000000,2571.46000000,2563.57000000,2569.32000000,1905.30660000,1751868899999,4891329.81965200,11728,632.05490000,1622720.55206300,0
1751868900000,2569.31000000,2576.79000000,2569.31000000,2574.86000000,2401.09730000,1751869799999,6180271.23976400,8808,1388.31440000,3574138.52150500,0
1751869800000,2574.87000000,2575.56000000,2565.56000000,2565.56000000,2417.79950000,1751870699999,6217867.32782700,13842,1275.08200000,3279690.94070800,0
1751870700000,2565.56000000,2568.86000000,2563.90000000,2565.56000000,1745.59340000,1751871599999,4478960.23088000,11688,844.87510000,2167680.20747800,0
1751871600000,2565.57000000,2570.07000000,2560.00000000,2569.74000000,2592.38560000,1751872499999,6650923.71230100,17859,1025.26580000,2630344.00635000,0
1751872500000,2569.74000000,2573.47000000,2566.01000000,2570.00000000,1951.85910000,1751873399999,5015989.99525600,11328,1105.87190000,2841968.13309000,0
1751873400000,2570.00000000,2574.95000000,2567.03000000,2573.98000000,1592.29580000,1751874299999,4095251.19845100,10870,923.36870000,2375217.62454300,0
1751874300000,2573.98000000,2579.63000000,2573.98000000,2578.34000000,2040.44090000,1751875199999,5258357.97130100,12766,1419.56300000,3657948.41310900,0
1751875200000,2578.33000000,2579.22000000,2574.60000000,2574.61000000,2783.76350000,1751876099999,7175358.43922100,12643,1322.56330000,3409262.26298900,0
1751876100000,2574.61000000,2575.41000000,2570.68000000,2574.83000000,1999.52770000,1751876999999,5144331.59714500,13263,906.67630000,2332712.69138900,0
1751877000000,2574.84000000,2585.50000000,2574.34000000,2583.85000000,3608.00730000,1751877899999,9313222.35516900,19086,2089.15770000,5390805.17278700,0
1751877900000,2583.86000000,2588.42000000,2578.67000000,2585.13000000,3422.37820000,1751878799999,8838573.45310000,14809,1635.92630000,4224858.81467300,0
1751878800000,2585.13000000,2585.40000000,2578.17000000,2579.55000000,2546.74000000,1751879699999,6572173.33639200,12499,966.39540000,2493448.58723300,0
1751879700000,2579.55000000,2580.16000000,2574.57000000,2578.25000000,2443.07400000,1751880599999,6295590.00549000,10959,1092.04390000,2813770.75000000,0
1751880600000,2578.25000000,2578.73000000,2574.00000000,2575.66000000,2257.57240000,1751881499999,5815543.51653200,8150,583.63970000,1503163.24678200,0
1751881500000,2575.67000000,2575.67000000,2566.68000000,2572.27000000,3755.84340000,1751882399999,9654690.95617000,14163,2230.97280000,5734625.06436900,0
1751882400000,2572.28000000,2572.28000000,2562.49000000,2567.28000000,3644.45520000,1751883299999,9353416.52115900,14754,1275.08060000,3271686.42741900,0
1751883300000,2567.28000000,2568.45000000,2559.50000000,2560.23000000,3809.31060000,1751884199999,9766312.67537600,17485,1673.21080000,4290406.16555200,0
1751884200000,2560.22000000,2564.03000000,2559.31000000,2563.23000000,1504.70380000,1751885099999,3855569.93704400,9387,852.44070000,2184329.51367100,0
1751885100000,2563.22000000,2564.12000000,2558.51000000,2558.66000000,1602.69850000,1751885999999,4104799.16281000,10178,712.24560000,1824279.98733100,0
1751886000000,2558.67000000,2562.15000000,2556.85000000,2557.40000000,1990.36460000,1751886899999,5094190.37518700,13085,867.82570000,2221216.12440400,0
1751886900000,2557.40000000,2562.63000000,2552.57000000,2559.69000000,3227.05220000,1751887799999,8249901.83860400,20096,1647.84940000,4212926.31131300,0
1751887800000,2559.69000000,2566.19000000,2558.65000000,2563.65000000,2775.18410000,1751888699999,7108045.68303300,18247,1594.46800000,4083390.81739100,0
1751888700000,2563.64000000,2564.94000000,2560.73000000,2562.99000000,1499.88760000,1751889599999,3844445.81422800,12120,856.00170000,2193969.64228300,0
1751889600000,2562.99000000,2564.71000000,2556.15000000,2557.82000000,1743.62990000,1751890499999,4464775.17661800,18954,660.90590000,1692493.32403500,0
1751890500000,2557.83000000,2557.87000000,2543.97000000,2549.83000000,6162.30290000,1751891399999,15707044.93970600,35481,2436.41510000,6210657.19516100,0
1751891400000,2549.83000000,2554.55000000,2548.83000000,2551.40000000,2254.73450000,1751892299999,5752773.11341500,20448,776.52660000,1981208.93543700,0
1751892300000,2551.41000000,2555.46000000,2545.49000000,2548.92000000,4952.31000000,1751893199999,12627891.02127900,23103,1453.92840000,3707685.11382300,0
1751893200000,2548.93000000,2553.38000000,2547.00000000,2550.19000000,2715.66420000,1751894099999,6924839.25857000,20241,1056.56490000,2694235.45882900,0
1751894100000,2550.20000000,2558.38000000,2535.77000000,2557.81000000,11105.71890000,1751894999999,28266224.92247800,45672,5157.63090000,13130197.45093000,0
1751895000000,2557.88000000,2563.73000000,2550.28000000,2555.58000000,5166.06260000,1751895899999,13203553.78505700,53224,2459.30630000,6286000.09507600,0
1751895900000,2555.59000000,2569.12000000,2548.90000000,2566.01000000,7003.62550000,1751896799999,17940408.24904100,42349,3804.54010000,9745389.47161900,0
1751896800000,2566.02000000,2568.38000000,2540.41000000,2543.26000000,9560.90490000,1751897699999,24414100.34489500,53727,4767.66810000,12171431.58995000,0
1751897700000,2543.25000000,2549.69000000,2536.59000000,2542.73000000,7127.75340000,1751898599999,18128295.59323800,50460,3424.04900000,8706620.56780600,0
1751898600000,2542.72000000,2542.72000000,2529.67000000,2535.94000000,8863.92210000,1751899499999,22470152.80390600,55306,3144.39900000,7970234.84538000,0
1751899500000,2535.94000000,2542.58000000,2530.81000000,2531.65000000,4404.95010000,1751900399999,11170154.60931900,39951,1926.31480000,4885824.53169800,0
1751900400000,2531.65000000,2541.20000000,2527.50000000,2539.17000000,6735.09060000,1751901299999,17067624.19535800,42166,3251.95000000,8240287.30194300,0
1751901300000,2539.17000000,2544.00000000,2532.67000000,2541.02000000,3812.00200000,1751902199999,9679698.49936500,29231,1953.83820000,4961054.66783600,0
1751902200000,2541.02000000,2543.64000000,2534.99000000,2536.45000000,4125.32740000,1751903099999,10474061.89075900,22791,2131.24080000,5410667.94192100,0
1751903100000,2536.45000000,2537.84000000,2532.65000000,2533.81000000,2191.52830000,1751903999999,5553910.28512600,20594,1062.36770000,2692171.36737300,0
1751904000000,2533.81000000,2540.50000000,2530.87000000,2535.69000000,3743.53320000,1751904899999,9492459.68923100,27335,2069.12950000,5246384.98015500,0
1751904900000,2535.69000000,2542.54000000,2512.00000000,2531.26000000,20958.17290000,1751905799999,52946136.44677900,95040,10298.36640000,26018962.74278600,0
1751905800000,2531.27000000,2536.60000000,2526.82000000,2535.43000000,5777.88650000,1751906699999,14634034.20864800,44839,3348.19120000,8479534.98189200,0
1751906700000,2535.44000000,2535.99000000,2522.49000000,2524.21000000,6146.17540000,1751907599999,15536143.70319400,36413,2338.84600000,5912202.87898400,0
1751907600000,2524.20000000,2531.73000000,2517.00000000,2531.13000000,6734.77030000,1751908499999,16995866.94330700,38034,3481.16500000,8786227.34438600,0
1751908500000,2531.13000000,2536.61000000,2526.11000000,2535.89000000,3397.78460000,1751909399999,8602856.85160300,22460,2175.17160000,5507991.61789800,0
1751909400000,2535.89000000,2548.00000000,2531.15000000,2532.79000000,6046.20420000,1751910299999,15358489.78705200,41388,3190.79930000,8106115.72343700,0
1751910300000,2532.79000000,2534.41000000,2530.06000000,2533.15000000,1557.22090000,1751911199999,3943599.61761900,16432,796.34410000,2016819.65357500,0
